shopping,plataforma,tipo_post,data,caption,likes,comentarios,salvos,compartilhamentos,alcance,impressoes,engajamento
NS,Instagram,Reel,2026-04-13,"No sábado a diversão foi garantida pra toda a família com o Musical dos Irmãos Bros! 🍄

Um espetáculo divertido que encantou as crianças e os adultos. Foi lindo!",92,6,5,32,5596,0,135
NS,Instagram,Reel,2026-04-12,"Atenção para o convite especial da nossa Miss, @analuiza.vargass 👑🤍

É no nosso aniversário, nesta quinta-feira dia 16, às 19h, que iremos conhecer a nova Miss Criciúma! Esperamos por você na Praça de",754,14,14,80,30528,0,862
NS,Instagram,Reel,2026-04-12,"💎✨ O momento de brilhar é agora!

A Diamond Week da Vivara chegou com uma seleção especial de joias com diamantes com 20% OFF.

Uma oportunidade perfeita para garantir aquela peça única para você ou p",40,4,0,6,6164,0,50
NS,Instagram,Imagem,2026-04-11,"🎢✨ Sua próxima aventura começa aqui!

O quiosque do Beto Carrero World está em frente a Riachuelo, prontinho para você garantir seu passaporte e viver dias inesquecíveis.

Passe por lá e comece a plan",21,3,1,1,3834,0,26
NS,Instagram,Reel,2026-04-10,"🏁 Bora acelerar e viver essa experiência com a gente?

O @extremekart no Nações Shopping tá te esperando pra muita adrenalina e diversão, anexo ao estacionamento.

Quer saber mais? Confira todas as in",60,5,4,26,5420,0,95
NS,Instagram,Reel,2026-04-09,"👠 A pré-venda de O Diabo Veste Prada 2 está aberta!

O clássico está de volta e você já pode garantir seu lugar para rever esse ícone nas telonas.

🎟️ Garanta seu ingresso antecipado em ingresso.com",986,26,32,490,15183,0,1534
NS,Instagram,Reel,2026-04-09,"Ontem foi dia de viver o skate de perto! Os atletas do @skatetotalurbe passaram pelo Nações Shopping e aproveitaram cada momento, no @galetomammamia, no @extremekart e no @antoniosboliche_criciuma 🔥

",93,2,3,16,8193,0,114
NS,Instagram,Carrossel,2026-04-08,"Abril chegou com uma programação imperdível! ✨

O Nações Shopping preparou uma agenda cheia de experiências para você aproveitar: eventos, música, diversão e momentos especiais para toda a família. 

",1814,10,120,1581,50426,0,3525
NS,Instagram,Reel,2026-04-08,"🛹🔥 O clima do skate vai tomar conta do shopping!

Os atletas do STU estarão pelos corredores do Nações Shopping e você pode encontrar de perto, tirar fotos e garantir aquele autógrafo.

Uma oportunida",167,1,1,54,6204,0,223
NS,Instagram,Reel,2026-04-07,"Uma história que emociona dentro e fora das páginas. 🤍

O filme Uma Segunda Chance está em cartaz no GNC Cinemas, e para quem quiser se aprofundar ainda mais nessa história, o livro também está dispon",96,0,2,16,4957,0,114
NS,Instagram,Imagem,2026-04-06,"🍄 A aventura vai ganhar vida no palco!

O musical inspirado no mundo do Super Mario Bross vai encantar o público com muita diversão, música e um universo cheio de nostalgia. ❤️

Um espetáculo para tod",129,7,17,197,8418,0,350
NS,Instagram,Reel,2026-04-06,A gente AMA esses achadinhos e quer levar TODOS! Pode vir que a @lojasrenner tá cheinha de novidades 🩷🎀,140,3,3,22,6234,0,168
NS,Instagram,Reel,2026-04-05,"Páscoa que transborda significado 🤍

A @lojacacaushownacoes, em parceria com o Nações Shopping, realizou a doação de chocolates para instituições da cidade: a @apaedeicara, a @casadainfanciacriciuma e",78,3,0,12,8486,0,93
NS,Instagram,Reel,2026-04-04,"Levanta a mão quem aqui ama uma boa promoção: 🙋‍♀️🙋‍♂️

Aqui no @bazarcasamaria você encontra muitas opções com qualidade e preço justo. Vem visitar! 🩷",126,3,2,7,8863,0,138
NS,Instagram,Reel,2026-04-03,"Os nossos aumigos não precisam ficar de fora dessa data tão especial: eles também têm um ovo de Páscoa pensado especialmente para eles. 💛🐾

O Ovo Joy você encontra na @cobasi 🐶",14,0,0,3,4417,0,17
NS,Instagram,Reel,2026-04-03,"📱 Imagina ganhar um IPhone 17 novinho na faixa? 

Confira o passo a passo e participe do sorteio pelo App AJFans. Cada compra pode se transformar em uma nova chance de ganhar.

A cada 100 pontos, você",42,5,4,6,9632,0,57
NS,Instagram,Carrossel,2026-04-02,"Confira nosso horário de funcionamento, para você aproveitar cada momento com conforto e tranquilidade. 🤍

Programe sua visita e venha curtir!",77,1,7,12,5342,0,97
NS,Instagram,Reel,2026-04-02,"🍫 Se for pra ganhar chocolate… que seja assim!

Envia esse vídeo pra aquela pessoa que precisa entender o que você quer de presente nessa Páscoa. 🐰",67,7,1,22,7365,0,97
NS,Instagram,Reel,2026-04-01,"Atenção que “Super Mario Galaxy: O Filme” já está em cartaz! E a gente já se preparou com o balde pra hoje 🍄🤍

Garanta seu ingresso no site ingresso.com ou na nossa bilheteria.",256,5,7,167,9069,0,435
NS,Instagram,Reel,2026-03-31,"Ainda dá tempo de garantir as compras de Páscoa! Na @kopenhagen_nacoesshopping você encontra muitas opções para presentear quem você ama 🎁🍫

Corre pra cá!",50,4,3,9,5454,0,66
NS,Instagram,Reel,2026-03-31,"👖✨ O jeans perfeito existe e você encontra na C&A!

Modelagens que valorizam, conforto para o dia a dia e aquele estilo versátil que combina com tudo. Escolha o seu favorito!",24,1,0,1,4340,0,26
NS,Instagram,Carrossel,2026-03-30,"🍫🐰🎁 A wish list de Páscoa está pronta!

Selecionamos os queridinhos que são sucesso garantido na hora de presentear, com opções deliciosas para surpreender e deixar a data ainda mais especial.

Agora ",32,0,1,0,4684,0,33
NS,Instagram,Reel,2026-03-30,"Elas são um fenômeno! 

Confira os melhores momentos do musical Heroínas do K-Pop: O Retorno 💜",304,14,10,65,9970,0,393
NS,Instagram,Reel,2026-03-29,"Nossa Caça aos Ovos desse sábado foi um sucesso! Todos os coelhinhos garantiram seus chocolates com nossas lojas participantes para uma Páscoa mais doce 🐰🩷

E quem não conseguiu ir, não fique triste: ",111,7,3,17,7406,0,138
NS,Instagram,Reel,2026-03-29,"☀️🍨 Dia de calor pede… gelato!

Refrescante, cremoso e cheio de sabor, é a escolha perfeita para dar aquela pausa deliciosa no meio do dia. Vem se refrescar e aproveitar cada colherada na @officina.ge",72,4,3,23,8768,0,102
NS,Instagram,Carrossel,2026-03-29,"🎤 É hoje, às 18h, o musical Heroínas do K-pop: O Retorno, que promete encantar com muita música, dança e uma história cheia de atitude e emoção. 💜

Traga a família, chame os amigos e venha viver esse ",296,3,17,129,11274,0,445
NS,Instagram,Reel,2026-03-28,"🌞🌴 Um pedacinho do Rio de Janeiro por aqui…

A Farm traz cor, leveza e aquela energia única que só o RJ tem. Vem sentir esse clima, se inspirar e levar um pouco desse lifestyle para o seu dia a dia.",52,3,0,4,6754,0,59
NS,Instagram,Carrossel,2026-03-27,"Uma coincidência que pode virar história! 🤍

O Nações Shopping está procurando uma criança muito especial: alguém que tenha nascido no dia 16 de abril de 2016, a mesma data da nossa inauguração. Em 20",384,19,5,40,16834,0,448
NS,Instagram,Reel,2026-03-27,"🍫🐰 A Páscoa fica ainda mais doce por aqui!

Na Cacau Show você encontra opções para todos os gostos: dos clássicos aos presentes mais especiais para surpreender quem você ama. Garanta suas compras de ",175,8,3,54,11295,0,240
NS,Instagram,Imagem,2026-03-26,"🍄🎮 Ele está invadindo o Nações!

A pré-venda do filme ‘Super Mario Galaxy’ já está liberada! Prepare-se para viver essa experiência na telona e garantir seu lugar nessa jornada cheia de ação e nostalg",4198,25,86,1064,69671,0,5373
NS,Instagram,Reel,2026-03-25,"✨ Últimos dias do Capivalley Parque!

Aproveite para viver essa experiência cheia de diversão, cores e momentos especiais com a família antes que acabe. 💛

Ainda dá tempo de viver tudo isso, mas corre",49,2,1,13,4523,0,65
NS,Instagram,Reel,2026-03-25,"Cuidado que entende a sua pele. 🤍✨

A ADCOS desenvolve dermocosméticos pensados especialmente para a pele brasileira, unindo tecnologia, ciência e resultados reais para o seu dia a dia.

Cada detalhe ",65,0,0,10,4365,0,75
NS,Instagram,Carrossel,2026-03-24,"📱 Seu próximo iPhone pode estar mais perto do que você imagina.

Confira o passo a passo e participe do sorteio pelo App AJFans. Cada compra pode se transformar em uma nova chance de ganhar.

A cada 1",40,1,1,17,6535,0,59
NS,Instagram,Carrossel,2026-03-24,"🍫 A melhor parte da Páscoa começa na escolha do ovo perfeito!

Preparamos uma seleção especial para todos os gostos, dos clássicos aos mais criativos, para deixar sua celebração ainda mais doce. 🐰

Pa",266,2,10,108,15901,0,386
NS,Instagram,Carrossel,2026-03-23,"RESGATES ENCERRADOS! ❌

🐰 A magia da Páscoa vai tomar conta do shopping!

No dia 28 de março, teremos uma Caça aos Ovos especial para a criançada, com muita diversão, doces e momentos encantadores aqu",326,47,43,491,12328,0,907
NS,Instagram,Reel,2026-03-23,"Nosso musical de Páscoa foi lindo e emocionante! 🤍

Confira os melhores momentos.",72,8,3,11,6657,0,94
NS,Instagram,Reel,2026-03-22,"⚒️ A @lojacassol.criciuma no Mês da Construção: tudo o que você precisa para tirar seus planos do papel, do início ao acabamento.

E o melhor: loja aberta sábado e domingo para te atender quando você ",78,9,1,5,5686,0,93
NS,Instagram,Reel,2026-03-21,"O Brasileiro tá só por esse momento! 🇧🇷⚽️

A camisa oficial já está disponível na @centauroesporte ✅",93,10,3,22,8469,0,128
NS,Instagram,Imagem,2026-03-20,"Imagina ganhar um iPhone 17 Black novinho? 😍 

Então, atenção para as regrinhas desse sorteio exclusivo no App AJFans:

1️⃣ Abra o app AJFans e cadastre suas notas fiscais de 19/03 a 19/04.
2️⃣ A cada",29,4,1,18,2573,0,52
NS,Instagram,Reel,2026-03-19,"Essa sexta é o #FeliciJah 🙃 

Pote de 360ml com todos os adicionais que você tem direito, por somente R$16,99. Não vai perder, né? 😋",65,0,4,24,6171,0,93
NS,Instagram,Imagem,2026-03-19,"O retorno mais esperado vai acontecer! ✨🎤

O musical Heroínas do K-pop: O Retorno promete emocionar com muita música, dança e uma história cheia de atitude e talento. 💜 Uma experiência pra quem ama o ",480,17,54,785,19660,0,1336
NS,Instagram,Carrossel,2026-03-18,"Diversão não tem idade, só precisa ter vontade de aproveitar! 😄

No Nações Shopping, tem opções para crianças, jovens e adultos viverem momentos especiais do jeito que mais gostam. Chame a família, re",155,7,6,19,10740,0,187
NS,Instagram,Reel,2026-03-18,"Elegância que se destaca nos detalhes. 

A @aramisnacoes_oficial traduz o homem contemporâneo com peças que unem sofisticação, conforto e estilo em cada composição.

Para quem valoriza presença, quali",39,11,0,12,3840,0,62
NS,Instagram,Carrossel,2026-03-17,"🐰 Um espetáculo para emocionar e encantar!

A magia da Páscoa ganha vida em um show especial, com música, cores e uma mensagem que aquece o coração. 

Reúna a família, venha viver esse momento e celeb",88,5,2,30,4734,0,125
NS,Instagram,Reel,2026-03-17,"Um mix perfeito para a sua rotina de autocuidado. 🍒✨

Com hidratação na medida certa, um aroma irresistivelmente adocicado e aquele toque de refrescância que faz toda a diferença, a linha #PanvelMilks",62,7,3,11,5109,0,83
NS,Instagram,Reel,2026-03-17,"Domingo vai ser mágico! Traga toda a família e venha assistir esse musical que será especial e inesquecível. 🐰

Esperamos por você!",59,3,4,58,5999,0,124
NS,Instagram,Imagem,2026-03-16,"🐰 Um momento especial para toda a família!

No domingo (22), a praça de alimentação recebe o Musical de Páscoa – Show da Vida, um espetáculo cheio de música, emoção e uma linda mensagem para celebrar ",82,5,9,124,6132,0,220
NS,Instagram,Reel,2026-03-15,"A Páscoa ganha ainda mais encanto nos detalhes. 🐰✨

A @camicado_criciuma preparou uma mesa de Páscoa cheia de charme e delicadeza, com peças que transformam qualquer encontro em um momento ainda mais ",32,4,0,28,6405,0,64
NS,Instagram,Reel,2026-03-14,"Nosso St. Patrick’s Festival com muito rock e chopp verde 🎤🍻🍀

Praça cheia, do jeitinho que a gente gosta! 💚",101,3,2,10,7792,0,116
NS,Instagram,Reel,2026-03-13,"🍀🍻💚 É neste sábado!

O clima do St. Patrick’s Day vai tomar conta do Nações Shopping com muita música, chopp e diversão.

A festa acontece na nossa Praça de Alimentação, com as bandas @vigariojack e @",90,20,0,43,5751,0,153
NS,Instagram,Carrossel,2026-03-11,"Tem coisa boa chegando por aqui… ✨

Algumas marcas já estão preparando seus espaços e, em breve, o Nações Shopping vai ganhar novas opções para você aproveitar ainda mais sua visita.

Fique atento por",1376,61,28,535,31838,0,2000
NS,Instagram,Reel,2026-03-10,"#MilkMooDay: comprou um de 500ml, ganha outro de 300ml do mesmo sabor. Simples assim!

Perfeito para dividir… ou não. 👀

É amanhã! Já combina com a galera e vem!",61,0,1,10,4724,0,72
NS,Instagram,Reel,2026-03-09,"Cadê os fãs da saga? 🙌

Um clássico que marcou gerações está de volta às telonas. A pré-venda de Crepúsculo já começou, e essa é a chance perfeita de reviver toda a emoção no cinema.

🩸✨ Garanta seus ",760,28,22,411,13972,0,1221
NS,Instagram,Carrossel,2026-03-09,"A semana em comemoração ao Dia do Consumidor começa com um combo de vantagens no nosso programa de relacionamento AJFans.

De 09 a 15 de março, tem benefícios exclusivos, cupons e descontos, ingressos",8,0,0,1,2167,0,9
NS,Instagram,Reel,2026-03-08,"Preparamos um lounge especial para celebrar o Dia da Mulher, pensado para acolher, inspirar e conectar. Um ambiente criado para receber mulheres incríveis em momentos de conversa, troca de experiência",45,3,0,2,6489,0,50
NS,Instagram,Reel,2026-03-08,"As capis mais amadas de Criciúma! ❤️

O musical do @capivalleyparque ensinou muito mais que música e diversão, ensinou sobre cuidar do meio ambiente! Fique com os melhores momentos dessa noite.

#naco",80,7,3,19,7361,0,109
NS,Instagram,Reel,2026-03-07,"A tarde está pedindo um café especial! Essa edição limitada de Páscoa já ganhou nosso coração por aqui. 🐰

Venha experimentar!",27,5,1,6,6624,0,39
NS,Instagram,Carrossel,2026-03-06,"Um mês inteiro de experiências esperando por você ✨

Preparamos uma programação especial com eventos para todos os gostos: música, diversão, atividades para a família e momentos para aproveitar cada v",532,6,46,343,26765,0,927
NS,Instagram,Carrossel,2026-03-05,"O clima do St. Patrick’s Day vai tomar conta da noite com muita música, energia e diversão! 💚🎶

No dia 14 de março, teremos banda ao vivo para celebrar essa data cheia de tradição, boas vibrações e mo",89,5,2,82,4324,0,178
NS,Instagram,Reel,2026-03-05,"Olha que convite especial! O musical ‘O Canto da Natureza’ será nesse sábado, às 18h, gratuito na nossa Praça de Alimentação 🤍 Você não pode perder!",185,6,5,159,9560,0,355
NS,Instagram,Reel,2026-03-04,"Dar um presente e montar uma pulseira Pandora é escolher, um a um, os símbolos que representam cada pessoa. 💎

Presenteie com algo que tenha significado de verdade. Não é só uma joia, é uma lembrança ",45,1,2,13,4357,0,61
NS,Instagram,Reel,2026-03-03,"💚 Prepare-se para se encantar com “O canto da natureza”!

O musical das capivaras do @capivalleyparque chega para emocionar toda a família com uma história cheia de música e uma mensagem especial sobr",64,3,4,71,5599,0,142
NS,Instagram,Carrossel,2026-03-02,"Estão oficialmente abertas as inscrições para o concurso Miss Criciúma! 👑

Se você carrega beleza, atitude, propósito e amor pela nossa cidade, essa pode ser a sua oportunidade de representar Criciúma",187,5,12,68,8417,0,272
NS,Instagram,Imagem,2026-03-02,"ARMY, é agora! 💜✨

O BTS WORLD TOUR ‘ARIRANG’ LIVE VIEWING chega ao GNC com dois momentos imperdíveis: direto de Goyang (11/04) e Tóquio (18/04). 🎤 Se prepare, aqueça a voz e venha viver essa experiên",661,34,37,231,11109,0,963
NS,Instagram,Reel,2026-03-01,"A gente já tá arrumando tudo pra data mais doce do ano: a Páscoa 🤍🐰

Visite nossas lojas e boas compras!",28,2,1,2,6592,0,33
NS,Instagram,Reel,2026-02-28,"As capivaras mais queridas chegaram aqui no Nações Shopping! 😍

O @capivalleyparque chegou e já está aberto! Traz todo mundo e vem! 💚",717,13,20,414,19022,0,1164
NS,Instagram,Reel,2026-02-28,"Um encontro de energia boa, autocuidado e amor em forma de patinhas 🐾🤍🧘‍♀️

O Puppy Yoga foi muito mais do que uma aula: foi uma experiência que reuniu mulheres incríveis, momentos de conexão e doguin",401,23,5,131,11800,0,560
NS,Instagram,Reel,2026-02-27,"Neste sábado estaremos transmitindo o jogo BrusqueXCriciúma ao vivo a partir das 18h30 na nossa praça de alimentação. Passe na @tigremaniacos, compre sua camiseta nova e venha! 🐯

Esperamos por você.",32,1,1,1,4694,0,35
NS,Instagram,Reel,2026-02-27,"Postando esse vídeo com água na boca… 🤤

Se você ainda não veio visitar a Royal Trudel, esse vídeo é um sinal! 🤭",1350,11,98,1632,36091,0,3091
NS,Instagram,Imagem,2026-02-26,Comenta aqui embaixo que a gente quer saber! 👇,16,24,0,18,3739,0,58
NS,Instagram,Reel,2026-02-26,"Olha quem tá chegando! O @capivalleyparque é uma experiência inédita em SC e totalmente dedicada às nossas queridas capivaras. 😍

O melhor de tudo? Além de se divertir, você ajuda a proteger! 💚 Parte ",1706,73,50,749,35417,0,2578
NS,Instagram,Reel,2026-02-25,"Que tal sair da rotina? Um café diferente, um dia diferente… Você merece! 

Visite o Café Cultura e aproveite. 😉",54,6,4,10,4090,0,74
NS,Instagram,Reel,2026-02-24,"Eles estão indo embora… Mas você ainda pode vê-los! 

Amanhã, 25/02, é o último dia do Smart Zoo aqui no shopping. Não vai perder, né? A gente te espera! 🐅",30,0,0,8,4541,0,38
NS,Instagram,Carrossel,2026-02-23,"Já imaginou um parque temático inspirado na nossa amada capivara?

Vem aí o @capivalleyparque uma experiência inédita em Santa Catarina e totalmente dedicada às nossas queridas capivaras. Mais do que ",352,8,16,377,15404,0,753
NS,Instagram,Reel,2026-02-22,"Um sábado cheio de magia, música e imaginação ✨
O musical A Menina da Casa Mágica transformou nossa praça de alimentação em um mundo de fantasias e magia.✨✨#casadagabby #cake  #pandy #criciúma",126,6,1,12,5144,0,145
NS,Instagram,Reel,2026-02-19,"✨ A magia vai tomar conta do Nações Shopping!

No dia 21 de fevereiro, às 17h, a praça de alimentação vira palco para o musical “A Menina da Casa Mágica” 🏡💫

Um espetáculo encantador, cheio de cores, ",185,2,7,205,10308,0,399
NS,Instagram,Reel,2026-02-18,"Pós-Carnaval do jeito que a gente ama: KFC + voltinha no shopping + zero pressa. 🍗✨

Porque a folia acaba, mas a vontade de aproveitar continua.

#nacoesshopping #kfc #criciuma",65,14,2,56,6082,0,137
NS,Instagram,Reel,2026-02-18,"Se você ama a menina da casa mágica, prepara o coração 💜✨
Tem produtos especiais esperando por você aqui no Nações Shopping!

E anota aí:
🎭 Musical dia 21 de fevereiro
🕔 Às 17h
📍 Praça de alimentação
",21,0,1,4,2110,0,26
NS,Instagram,Carrossel,2026-02-17,"Das páginas para a telona 🎬📖

A intensidade de “O Morro dos Ventos Uivantes” ganha vida no cinema do GNC Cinemas do Nações Shopping. Uma história de amor, obsessão e sentimentos à flor da pele que atr",125,0,8,30,5875,0,163
NS,Instagram,Imagem,2026-02-16,Eles não estão na moda. Eles são a moda! Quem mais está ansioso por essa estreia? 👠✨,703,12,22,261,11359,0,998
NS,Instagram,Reel,2026-02-13,"✨ Não é só uma nécessaire. São 3 compartimentos, 3 moods, infinitas possibilidades para curtir o Carnaval com estilo e organização. Você encontra ela aqui na @bagaggio 

#carnaval #organizer #viagem #",17,2,0,0,4806,0,19
NS,Instagram,Carrossel,2026-02-13,O carnaval chegou 🎉 e o Nações Shopping estará aberto todos os dias para você curtir do seu jeito! 🎊✨,95,3,3,20,14558,0,121
NS,Instagram,Reel,2026-02-12,"🎸✨ A exposição dos Beatles chegou ao Nações Shopping! ✨🎸

Aberta ao público de segunda a sexta, das 10h às 22h, e com entrada gratuita! Venha viver a história dessa banda icônica e se emocionar com mo",119,3,8,38,6375,0,168
NS,Instagram,Carrossel,2026-02-11,"✨ Carnaval também é estilo! Brilho, cores e texturas que acompanham o ritmo da folia.

Dos paetês ao metalizado, do laço ao sporty chic, escolha suas peças favoritas e brilhe neste Carnaval. 🎊🎉",16,2,0,1,3802,0,19
NS,Instagram,Imagem,2026-02-10,"✨ A magia vai tomar conta do Nações Shopping!
No dia 21/02, às 17h, acontece o musical A Menina da Casa Mágica uma experiência divertida para toda a família.
Salve a data e venha viver esse espetáculo",334,9,61,593,16994,0,997
NS,Instagram,Reel,2026-02-09,"Seu carro também merece um cuidado especial ✨🚗

Aqui no Nações Shopping, a Lavação H2O oferece serviços completos como lavagem, polimento e outros cuidados para deixar seu carro impecável enquanto voc",19,2,0,5,2634,0,26
NS,Instagram,Reel,2026-02-09,O Blokinho Mário Rosa Kids foi pura diversão e folia. #nacoesshopping #carnaval #criciuma #tioclo #blokorosa,80,8,4,26,10042,0,118
NS,Instagram,Reel,2026-02-08,"🎭🐾 O nosso Carnapet foi pura alegria e diversão! Fantasias, latidos, lambidas e muita folia em família. Quem aí veio curtir com o pet? 💖

#nacoesshopping #pet #fantasias #carnaval",4490,98,57,445,56177,0,5090
NS,Instagram,Reel,2026-02-05,"Volta às aulas pede praticidade 📚✏️
Aqui você encontra tudo para a lista escolar, as melhores lojas e marcas em um só lugar. 🎒🛍️

@fatima.papelaria 
@livrariascatarinense 
@bagaggio 
@kings_criciuma 
",24,3,3,2,3499,0,32
NS,Instagram,Imagem,2026-02-04,"Novo ano, novos desejos 💙
Qual loja você gostaria de ver por aqui? Conta pra gente 👇

#naçõesshopping #criciúma #sc #novidades",379,414,7,57,19289,0,857
NS,Instagram,Imagem,2026-02-03,"🎬✨ A Semana do Cinema chegou para deixar seus filmes favoritos ainda mais imperdíveis!

De 5 a 11 de fevereiro, os ingressos estão com preços especiais:
🍿 Matinês 2D e 3D a partir de R$10
🎟️ Demais ho",229,1,16,291,9176,0,537
NS,Instagram,Reel,2026-02-01,"O dia está pedindo por um Gio Gelato, não está? 🍦🌞

Em um dia quente, não tem nada melhor que se refrescar com um gelato artesanal incrível e cheio de sabor. E no Nações Shopping, o Gio Gelato te espe",66,2,1,14,8687,0,83
NS,Instagram,Reel,2026-01-31,"Só pra te lembrar que o destino perfeito para o final de semana está aqui! 🦁🌿

A exposição SmartZoo está no Nações Shopping e promete levar toda a família a uma experiência única! Venha ver animais an",210,3,4,142,10528,0,359
NS,Instagram,Reel,2026-01-30,"Hábitos que você precisa considerar para 2026:
Momentos de presença com uma amiga. E para isso, temos uma dica imperdível: de 5 de janeiro a 1º de março, aproveite o #MomentoMammaDeVerão no Galeto Mam",99,2,8,48,13598,0,157
NS,Instagram,Reel,2026-01-30,"A Exposição Ambiências chegou ao Nações Shopping, em Criciúma, com entrada gratuita! Não perca a chance de viver uma experiência imersiva e reflexiva sobre a arte contemporânea, sociedade e natureza. ",174,9,3,24,7463,0,210
NS,Instagram,Carrossel,2026-01-29,"🎉 O carnaval vai ser ainda mais divertido no Blokinho Mário Rosa Kids! 🎶✨
No dia 08/02, o Nações Shopping se transforma no maior pré-carnaval infantil com Aventura Canina, brinquedos infláveis, ativid",38,4,1,11,7371,0,54
NS,Instagram,Reel,2026-01-29,"🎒 Está na correria para comprar material escolar? 🖍️ Não se preocupe, o Nações Shopping tem tudo o que você precisa para um início de ano mais tranquilo! ✨

Aqui, você encontra uma variedade incrível ",63,2,2,5,4827,0,72
NS,Instagram,Carrossel,2026-01-28,"🦁🌿 Mergulhe no mundo selvagem no Nações Shopping! 🌿🦁
A SmartZoo encanta crianças e adultos com animais animatrônicos em tamanho real! 🎥✨
São 20 espécies como leões, elefantes, girafas e até uma cobra ",127,1,4,49,8007,0,181
NS,Instagram,Reel,2026-01-28,"O Maior Blokinho Kids de Carnaval Chegou! Mario Rosa Kids 🎉
Prepare-se para um pré-carnaval imperdível no Nações Shopping! No dia 08/02, das 14h às 18h, as crianças terão uma tarde repleta de música, ",58,7,4,36,9660,0,105
NS,Instagram,Imagem,2026-01-27,"🎬 Atenção, amantes das telonas! 😍

A Semana do Cinema do GNC no Nações Shopping está chegando para deixar sua experiência ainda mais incrível!

De 5 a 11 de fevereiro, os ingressos estarão com o preço",322,1,28,511,9797,0,862
NS,Instagram,Reel,2026-01-27,"Carnapet no Nações Shopping! 🐾✨

No dia 07/02, às 16h, recebemos o evento mais fofo do ano: Carnapet! 🎉

Prepare seu pet para se divertir no nosso circuito pet, com desfile pelo mall, sorteio de brind",1945,22,20,113,46071,0,2100
NS,Instagram,Carrossel,2026-01-26,"Espetáculos Teatrais no Nações Shopping – 31/01 🎭

No dia 31/01, o Nações Shopping recebe duas incríveis peças teatrais para todos os públicos!

“As Viajantes do Tempo” às 18h: Três viajantes se reúne",87,19,5,86,8473,0,197
NS,Instagram,Reel,2026-01-26,"Já podemos sentir saudade desse domingo invadido pelas Heroínas do K-POP? 🎤

O evento foi um sucesso e deixou todo mundo com muita energia e diversão! ✨

Quem aí já está contando os dias para o próxim",741,61,21,340,25196,0,1163
NS,Instagram,Story,2026-04-24,,0,0,0,0,1083,0,0
NS,Instagram,Story,2026-04-24,,0,0,0,0,1127,0,0
NS,Instagram,Story,2026-04-24,,0,0,0,0,1193,0,0
NS,Instagram,Story,2026-04-24,,0,0,0,0,1207,0,0
NS,Instagram,Story,2026-04-24,,0,0,0,0,1322,0,0
NS,Instagram,Story,2026-04-24,,0,0,0,0,1378,0,0
NS,Instagram,Story,2026-04-24,,0,0,0,0,1374,0,0
NS,Instagram,Story,2026-04-24,,0,1,0,0,1460,0,1
NS,Instagram,Story,2026-04-24,,0,0,0,0,2222,0,0
NS,Instagram,Story,2026-04-24,,0,1,0,0,1545,0,1
NS,Facebook,Video,2026-04-24,"A @daialano já garantiu suas peças preferidas na inauguração da @lezalezcriciuma, aqui no Nações. ✨

E podemos falar? Ela arrasou em cada escolha! 

@lezalezcriciuma é a mais nova loja do shopping. Ve",4,0,0,0,0,0,4
NS,Facebook,Video,2026-04-24,"O Nações entrou no clima de Hello Kitty para esse fim de semana! 🩷

O musical ‘A Doce Gatinha’ será nesse domingo. Chama todo mundo e vem ✨",0,0,0,0,0,0,0
NS,Facebook,Album,2026-04-23,"O Dia das Mães está chegando, e a oportunidade de ganhar um presente de luxo também! ✨

Aqui no Nações, você tem a chance de conquistar o incrível Jaecoo 7 Luxury, o SUV híbrido de luxo, a cada R$300 ",0,0,0,0,0,0,0
NS,Facebook,Video,2026-04-23,"Vem cá: a sua mãe merece um desses, não merece? 😍

Comprou, concorreu! A cada R$300 em compras aqui no Nações, você pode ganhar um Jaecoo 7 Luxury. Esse carrão já está aqui, só esperando a nova dona. ",1,0,0,0,0,0,1
NS,Facebook,Album,2026-04-22,"Esses looks são dignos de aprovação da Miranda Priestly.

👠 Inspirados no universo de O Diabo Veste Prada 2, reunimos produções com marcas do Nações Shopping que traduzem elegância, atitude e muito es",1,0,0,0,0,0,1
NS,Facebook,Imagem,2026-04-21,"🎀✨ Um espetáculo para encantar e emocionar!

O musical ‘A Doce Gatinha’, em homenagem a Hello Kitty, vai trazer muita música, cor e momentos cheios de magia para toda a família. 🩷

➡️ Já anota na agen",0,0,0,0,0,0,0
NS,Facebook,Video,2026-04-21,"A @isabelamrtl já garantiu seus registros com as Hello Kittys mais fofas do Brasil! 🎀

Vem visitar a exposição em comemoração aos 50 anos de uma das personagens mais queridas, até dia 17 de maio pelos",0,0,0,0,0,0,0
NS,Facebook,Imagem,2026-04-20,"Aproveite seu feriado no Gigante do Sul! ✨

Lojas e alimentação abertos em horário normal. Esperamos por você!",9,0,0,0,0,0,9
NS,Facebook,Video,2026-04-19,"Você nem precisa sair do Nações pra matar a vontade de comer um X-salada! 

É só chegar na @viapian.food e pedir o seu. 😉",0,0,0,0,0,0,0
NS,Facebook,Imagem,2026-04-19,"💛 Prepare-se para uma dose extra de fofura!

No dia 25 de abril, o Nações Shopping recebe um encontro especial de goldens e labradores. 🐾

Um momento perfeito para reunir os aumigos, fazer novas amiza",0,0,0,0,0,0,0
NS,Facebook,Video,2026-04-18,"24 de abril, a @lezalezcriciuma inaugura sua nova loja no Nações Shopping, trazendo sofisticação, identidade e peças que traduzem um lifestyle contemporâneo e autêntico.

Aguarde! ✨",1,0,0,0,0,0,1
