date,query,cliques,impressoes,ctr,posicao
2026-03-05,schutz de onde é,0,1,0.0,11.0
2026-03-05,schutz em alemão,0,1,0.0,3.0
2026-03-05,schutz shopping bourbon,0,1,0.0,2.0
2026-03-05,schutz significado,0,1,0.0,3.0
2026-03-05,schutz sobrenome,0,1,0.0,1.0
2026-03-05,schutz tradução,0,3,0.0,3.0
2026-03-05,schutz é brasileira,0,4,0.0,2.0
2026-03-05,schutz é uma marca brasileira,0,1,0.0,7.0
2026-03-05,schütz,0,2,0.0,2.0
2026-03-05,scrutz,0,1,0.0,2.0
2026-03-05,sephora balneario,0,1,0.0,6.0
2026-03-05,sephora balneario camboriu,0,5,0.0,7.6
2026-03-05,sephora balneário camboriú,0,2,0.0,9.0
2026-03-05,sephora brasil camboriu,0,1,0.0,5.0
2026-03-05,sephora camboriu,0,6,0.0,8.0
2026-03-05,sephora camboriú,0,1,0.0,10.0
2026-03-05,sephora shopping balneario,0,1,0.0,14.0
2026-03-05,sephora.com.vr,0,1,0.0,8.0
2026-03-05,shopping,0,1,0.0,1.0
2026-03-05,shopping almeida junior blumenau,0,3,0.0,2.333333333333333
2026-03-05,shopping balneario,0,8,0.0,9.125
2026-03-05,shopping balneario camboriu,0,8,0.0,8.25
2026-03-05,shopping balneario camburiu,0,1,0.0,13.0
2026-03-05,shopping balneário,0,7,0.0,21.571428571428573
2026-03-05,shopping balneário camboriú,0,159,0.0,8.38993710691824
2026-03-05,shopping balneário camboriú lojas,0,1,0.0,9.0
2026-03-05,shopping balneário camboriú sc,0,1,0.0,9.0
2026-03-05,shopping bc,0,5,0.0,7.6
2026-03-05,shopping bc lojas,0,1,0.0,8.0
2026-03-05,shopping blumenau,0,1,0.0,4.0
2026-03-05,shopping blumenau neumarkt,0,3,0.0,6.0
2026-03-05,shopping camboriu,0,5,0.0,10.4
2026-03-05,shopping camboriu lojas,0,1,0.0,10.0
2026-03-05,shopping camboriú,0,1,0.0,5.0
2026-03-05,shopping center blumenau,0,1,0.0,7.0
2026-03-05,shopping centers,0,1,0.0,14.0
2026-03-05,shopping centers in brazil,0,1,0.0,9.0
2026-03-05,shopping continente,0,1,0.0,14.0
2026-03-05,shopping continente estacionamento,0,1,0.0,1.0
2026-03-05,shopping continente estacionamento gratuito,0,2,0.0,1.0
2026-03-05,shopping continente florianópolis,0,1,0.0,5.0
2026-03-05,shopping criciuma,0,5,0.0,8.6
2026-03-05,shopping das nações,0,4,0.0,6.25
2026-03-05,shopping das nações criciúma,0,2,0.0,10.0
2026-03-05,shopping de balneário camboriú,0,4,0.0,9.25
2026-03-05,shopping de camboriu,0,1,0.0,8.0
2026-03-05,shopping de camboriú,0,1,0.0,8.0
2026-03-05,shopping de joinville,0,1,0.0,13.0
2026-03-05,shopping em balneario camboriu,0,1,0.0,12.0
2026-03-05,shopping em balneario camburiu,0,1,0.0,12.0
2026-03-05,shopping em balneário camboriú,0,22,0.0,10.045454545454545
2026-03-05,shopping em camboriú,0,2,0.0,8.0
2026-03-05,shopping em joinville,0,2,0.0,11.0
2026-03-05,shopping em.balneario camboriu,0,1,0.0,11.0
2026-03-05,shopping garden,0,5,0.0,9.2
2026-03-05,shopping garden em joinville,0,1,0.0,9.0
2026-03-05,shopping garden joinville,0,2,0.0,6.0
2026-03-05,shopping garten,0,28,0.0,8.821428571428571
2026-03-05,shopping garten joinville,0,3,0.0,7.666666666666667
2026-03-05,shopping garthen,0,1,0.0,9.0
2026-03-05,shopping joinville,0,3,0.0,11.0
2026-03-05,shopping mall,0,2,0.0,11.0
2026-03-05,shopping mall near me,0,1,0.0,1.0
2026-03-05,shopping nacoes,0,3,0.0,7.333333333333333
2026-03-05,shopping naçoes,0,2,0.0,7.0
2026-03-05,shopping nações,0,10,0.0,7.5
2026-03-05,shopping nações criciuma,0,2,0.0,8.0
2026-03-05,shopping nações criciúma,0,8,0.0,6.0
2026-03-05,shopping neumarket,0,1,0.0,6.0
2026-03-05,shopping neumarkt,0,40,0.0,6.65
2026-03-05,shopping neumarkt blumenau,0,8,0.0,7.375
2026-03-05,shopping neumarkt blumenau lojas,0,1,0.0,7.0
2026-03-05,shopping neumarkt lojas,0,1,0.0,10.0
2026-03-05,shopping new market blumenau,0,1,0.0,8.0
2026-03-05,shopping newmarket,0,1,0.0,4.0
2026-03-05,shopping newmarketing,0,2,0.0,7.5
2026-03-05,shopping nova américa lojas,0,1,0.0,1.0
2026-03-05,shopping ribeirão preto santa ursula,0,3,0.0,9.0
2026-03-05,shopping santa úrsula,0,1,0.0,19.0
2026-03-05,shopping santa úrsula ribeirão preto,0,2,0.0,11.5
2026-03-05,shoppings,0,2,0.0,9.5
2026-03-05,shoppings balneário camboriú,0,1,0.0,14.0
2026-03-05,shoppings de santa catarina,0,1,0.0,8.0
2026-03-05,shoppings em balneário camboriú,0,1,0.0,19.0
2026-03-05,shoppings em blumenau sc,0,1,0.0,12.0
2026-03-05,site da schutz oficial,0,1,0.0,1.0
2026-03-05,sobrenome schutz,0,1,0.0,1.0
2026-03-05,spoleto blumenau,0,1,0.0,5.0
2026-03-05,spoleto loja,0,1,0.0,20.0
2026-03-05,spot one balneario camboriu,0,1,0.0,5.0
2026-03-05,srtwalk,0,4,0.0,8.75
2026-03-05,summer vibes sephora,0,1,0.0,5.0
2026-03-05,taco barra shopping,0,1,0.0,9.0
2026-03-05,taco bell santa catarina,0,1,0.0,6.0
2026-03-05,taco trabalhe conosco,0,1,0.0,19.0
2026-03-05,telefone do almeida,0,1,0.0,7.0
2026-03-05,tem c&a no norte shopping,0,1,0.0,1.0
2026-03-05,tem riachuelo no barra shopping,0,2,0.0,1.0
2026-03-05,tem shopping em balneário camboriú,0,2,0.0,7.5
2026-03-05,the one garten,0,1,0.0,8.0
2026-03-05,the spot one,0,1,0.0,10.0
2026-03-05,the spot one balneário shopping,0,5,0.0,9.2
2026-03-05,tigor,0,2,0.0,5.0
2026-03-05,tirar passaporte em joinville,0,2,0.0,12.5
2026-03-05,tênis schutz,0,2,0.0,4.0
2026-03-05,unidade de polícia de imigração - pep garten shopping bom retiro,0,1,0.0,5.0
2026-03-05,unidade de polícia de imigração - pep garten shopping fotos,0,3,0.0,4.666666666666666
2026-03-05,uv line lojas,0,1,0.0,59.0
2026-03-05,uza shoes loja,0,1,0.0,8.0
2026-03-05,uza shoes lojas,0,7,0.0,8.428571428571429
2026-03-05,vagas almeida junior,0,1,0.0,2.0
2026-03-05,vale presente emporio da cerveja,0,1,0.0,50.0
2026-03-05,valisere barra shopping,0,1,0.0,10.0
2026-03-05,valor estacionamento balneário shopping,0,3,0.0,9.0
2026-03-05,valor estacionamento shopping balneario,0,3,0.0,9.0
2026-03-05,valor estacionamento shopping balneário camboriú,0,1,0.0,7.0
2026-03-05,vans balneario,0,1,0.0,5.0
2026-03-05,vans balneario camboriu,0,2,0.0,5.0
2026-03-05,vans balneário camboriú,0,3,0.0,5.0
2026-03-05,vans bc,0,1,0.0,8.0
2026-03-05,vans loja,0,11,0.0,7.181818181818182
2026-03-05,vans store fotos,0,1,0.0,8.0
2026-03-05,whatsapp riachuelo,0,1,0.0,1.0
2026-03-05,who is the ceo of gruponsc.com.br,0,2,0.0,11.0
2026-03-05,zara balneario,0,1,0.0,10.0
2026-03-05,zara balneario shopping,0,3,0.0,11.0
2026-03-05,ótica chilli beans,0,2,0.0,11.5
2026-03-05,ótica de diniz,0,2,0.0,10.0
2026-03-05,ótica diniz,0,9,0.0,11.0
2026-03-05,ótica diniz | continente shopping | são josé distrito industrial,0,15,0.0,11.733333333333333
2026-03-05,óticas diniz,0,22,0.0,9.636363636363637
2026-03-05,óticas diniz shopping contagem,0,1,0.0,16.0
2026-03-06,"""garten shopping"" joinville",0,2,0.0,6.0
2026-03-06,211,0,1,0.0,4.0
2026-03-06,abl shopping,0,1,0.0,7.0
2026-03-06,academia continente shopping,0,1,0.0,8.0
2026-03-06,academia shopping continente,0,3,0.0,6.0
2026-03-06,administradora de shopping,0,1,0.0,13.0
2026-03-06,administradora de shopping centers,0,2,0.0,10.0
2026-03-06,administradora de shoppings,0,1,0.0,17.0
2026-03-06,aj realty,0,1,0.0,3.0
2026-03-06,ajfans app,0,1,0.0,2.0
2026-03-06,al eida,0,1,0.0,9.0
2026-03-06,alme cashback,0,3,0.0,10.333333333333334
2026-03-06,almeida,0,7,0.0,10.285714285714286
2026-03-06,almeida 2025,0,1,0.0,1.0
2026-03-06,almeida j,0,1,0.0,21.0
2026-03-06,almeida jr shopping,0,1,0.0,1.0
2026-03-06,almeida junio,0,1,0.0,2.0
2026-03-06,almeida junior logo,0,1,0.0,1.0
2026-03-06,almeida júnior,0,24,0.0,7.708333333333333
2026-03-06,almeida planilhas,0,2,0.0,10.0
2026-03-06,almeidajunior.com.br,0,1,0.0,1.0
2026-03-06,almeoda,0,1,0.0,36.0
2026-03-06,app ajfans,0,2,0.0,2.0
2026-03-06,arr walk,0,1,0.0,6.0
2026-03-06,arrtwalk,0,3,0.0,8.666666666666668
2026-03-06,art ealk,0,2,0.0,10.0
2026-03-06,art wlak,0,1,0.0,10.0
2026-03-06,artealk,0,4,0.0,8.75
2026-03-06,artefacto lojas,0,1,0.0,4.0
2026-03-06,artefatos loja,0,1,0.0,10.0
2026-03-06,artewalk,0,3,0.0,9.0
2026-03-06,artwak,0,1,0.0,9.0
2026-03-06,artwal,0,1,0.0,8.0
2026-03-06,artwali,0,2,0.0,8.0
2026-03-06,artwalk,0,440,0.0,9.277272727272727
2026-03-06,artwalk brasilia,0,1,0.0,12.0
2026-03-06,artwalk lojas,0,7,0.0,12.428571428571429
2026-03-06,artwalk shopping,0,1,0.0,11.0
2026-03-06,artwalk shopping aricanduva,0,1,0.0,13.0
2026-03-06,artwalker,0,3,0.0,10.0
2026-03-06,arwalk,0,1,0.0,7.0
2026-03-06,authentic feet,0,26,0.0,8.346153846153847
2026-03-06,authentic feet balneário shopping,0,2,0.0,7.5
2026-03-06,authentic feet barra shopping,0,7,0.0,11.857142857142858
2026-03-06,authentic feet campo grande,0,2,0.0,9.0
2026-03-06,authentic feet dom pedro,0,1,0.0,13.0
2026-03-06,authentic feet norte shopping,0,1,0.0,12.0
2026-03-06,authentic feet rio sul,0,1,0.0,12.0
2026-03-06,authentic outlet,0,1,0.0,13.0
2026-03-06,authenticfeet,0,1,0.0,9.0
2026-03-06,av brigadeiro faria lima 2277,0,6,0.0,9.166666666666666
2026-03-06,av faria lima 2277,0,2,0.0,7.0
2026-03-06,"av. brig. faria lima, 2277",0,4,0.0,7.75
2026-03-06,"av. brigadeiro faria lima, 2277",0,1,0.0,4.0
2026-03-06,avaliações sobre paris 6 balneario camboriu,0,1,0.0,11.0
2026-03-06,avaliações sobre policia federal iguatemi,0,1,0.0,1.0
2026-03-06,avenida almeida junior,0,1,0.0,11.0
2026-03-06,"avenida brigadeiro faria lima, 2277",0,1,0.0,10.0
2026-03-06,balneario shop,0,1,0.0,10.0
2026-03-06,balneario shopping,0,32,0.0,7.375
2026-03-06,balneario shopping estacionamento,0,2,0.0,6.0
2026-03-06,balneario shopping lojas,0,1,0.0,12.0
2026-03-06,balneario shopping mall,0,1,0.0,11.0
2026-03-06,balneario shopping sephora,0,1,0.0,14.0
2026-03-06,balneário camboriú shopping,0,19,0.0,7.421052631578948
2026-03-06,balneário shopping,0,14,0.0,8.714285714285715
2026-03-06,balneário shopping fotos,0,15,0.0,4.8
2026-03-06,balneário shopping lojas,0,1,0.0,10.0
2026-03-06,balneário shopping trabalhe conosco,0,2,0.0,10.0
2026-03-06,bar do alemão blumenau,0,3,0.0,2.0
2026-03-06,bb básico,0,1,0.0,15.0
2026-03-06,bc shopping,0,1,0.0,9.0
2026-03-06,be mall,0,1,0.0,4.0
2026-03-06,bemall,0,4,0.0,2.75
2026-03-06,bibi shopping recife,0,1,0.0,10.0
2026-03-06,bio mundo center norte,0,1,0.0,9.0
2026-03-06,biscoitie,0,1,0.0,7.0
2026-03-06,biscoitê,0,68,0.0,6.264705882352941
2026-03-06,biscoitê a biscoiteria,0,4,0.0,4.25
2026-03-06,blumenau shopping,0,2,0.0,10.0
2026-03-06,boali,0,8,0.0,4.25
2026-03-06,boali alimentação saudável,0,8,0.0,6.375
2026-03-06,boali restaurante,0,7,0.0,5.0
2026-03-06,bolsa marca schutz,0,1,0.0,5.0
2026-03-06,boqli,0,2,0.0,2.0
2026-03-06,botique do pao de lo,0,1,0.0,9.0
2026-03-06,botique pao de lo,0,1,0.0,5.0
2026-03-06,boutique do pao,0,1,0.0,10.0
2026-03-06,boutique do pao de lo,0,30,0.0,8.0
2026-03-06,boutique do pao de lo balneario,0,2,0.0,6.0
2026-03-06,boutique do pao de queijo,0,1,0.0,46.0
2026-03-06,boutique do pão de ló,0,5,0.0,9.2
2026-03-06,boutique pao de lo,0,3,0.0,9.333333333333334
2026-03-06,boutique pao de lo balneario,0,3,0.0,8.666666666666668
2026-03-06,boutique pão de lo,0,1,0.0,11.0
2026-03-06,brasil cacau blumenau,0,1,0.0,12.0
2026-03-06,brasil cacau cataguases,0,1,0.0,6.0
2026-03-06,brasil cacau fotos,0,2,0.0,67.0
2026-03-06,brasil cacau franquia,0,1,0.0,35.0
2026-03-06,brasil cacau lojas shopping,0,1,0.0,5.0
2026-03-06,brigadeiria,0,6,0.0,7.666666666666667
2026-03-06,brigadeiro faria lima 2277,0,1,0.0,9.0
2026-03-06,brigaderia,0,19,0.0,7.684210526315789
2026-03-06,bscoitê,0,6,0.0,5.833333333333333
2026-03-06,buddha spa franquia,0,173,0.0,14.728323699421965
2026-03-06,cacau noir,0,49,0.0,8.306122448979592
2026-03-06,cafe paris,0,1,0.0,7.0
2026-03-06,calvin klein norte shopping,0,1,0.0,11.0
2026-03-06,camboriu sephora,0,1,0.0,7.0
2026-03-06,camboriu shopping,0,1,0.0,11.0
2026-03-06,canal concept lojas,0,5,0.0,7.4
2026-03-06,canal loja de roupa,0,1,0.0,11.0
2026-03-06,cardápio de paris 6 balneario camboriu,0,1,0.0,10.0
2026-03-06,carol trentini,0,8,0.0,13.0
2026-03-06,casa das cuecas,0,1,0.0,23.0
2026-03-06,casas bahia norte shopping blumenau,0,4,0.0,2.0
2026-03-06,casas bauducco,0,2,0.0,8.5
2026-03-06,cea criciuma,0,1,0.0,7.0
2026-03-06,centauro balneário camboriú,0,2,0.0,10.5
2026-03-06,centauro continente shopping,0,1,0.0,4.0
2026-03-06,centauro garten,0,2,0.0,12.0
2026-03-06,centauro loja,0,1,0.0,81.0
2026-03-06,centauro mais próxima,0,1,0.0,1.0
2026-03-06,centauro santa catarina,0,1,0.0,8.0
2026-03-06,cep faria lima 2277,0,1,0.0,6.0
2026-03-06,cep iguatemi faria lima,0,1,0.0,9.0
2026-03-06,chilli beans continente shopping,0,1,0.0,6.0
2026-03-06,chilli beans otica,0,1,0.0,8.0
2026-03-06,ciamaritima,0,3,0.0,10.0
2026-03-06,cities in santa catarina brazil,0,4,0.0,6.5
2026-03-06,clube melissa fotos,0,1,0.0,1.0
2026-03-06,cnpj chilli beans,0,2,0.0,15.5
2026-03-06,cobasi shopping neumarkt,0,3,0.0,7.333333333333333
2026-03-06,colcci blumenau,0,1,0.0,4.0
2026-03-06,colcci de onde é,0,1,0.0,13.0
2026-03-06,como se escreve schutz,0,1,0.0,1.0
2026-03-06,constance norte shopping,0,2,0.0,10.5
2026-03-06,continente lojas,0,1,0.0,1.0
2026-03-06,continente park shopping,0,3,0.0,30.666666666666668
2026-03-06,continente restaurante,0,1,0.0,6.0
2026-03-06,continente shopping,0,7,0.0,7.571428571428571
2026-03-06,continente shopping estacionamento,0,1,0.0,15.0
2026-03-06,continente shopping estacionamento gratuito,0,1,0.0,11.0
2026-03-06,continente shopping florianópolis,0,1,0.0,8.0
2026-03-06,continente shopping praça de alimentação,0,1,0.0,8.0
2026-03-06,continentes shopping,0,1,0.0,7.0
2026-03-06,criaamigos,0,1,0.0,15.0
2026-03-06,criamigos criamigos,0,1,0.0,2.0
2026-03-06,criamigos norte shopping,0,1,0.0,10.0
2026-03-06,criciuma nacoes shopping,0,1,0.0,9.0
2026-03-06,crocs balneario shopping,0,1,0.0,13.0
2026-03-06,crocs franquia,0,1,0.0,7.0
2026-03-06,crocs joinville,0,4,0.0,12.75
2026-03-06,crocs nacoes shopping,0,1,0.0,13.0
2026-03-06,crocs norte shopping,0,3,0.0,10.0
2026-03-06,crocs shopping continental,0,1,0.0,9.0
2026-03-06,cs residence,0,1,0.0,5.0
2026-03-06,cs residences,0,2,0.0,10.5
2026-03-06,decathlon shopping continente,0,2,0.0,29.0
2026-03-06,dfps,0,1,0.0,4.0
2026-03-06,diniz otica,0,9,0.0,9.88888888888889
2026-03-06,diretório de balneário shopping,0,2,0.0,10.5
2026-03-06,documentos cvm,0,5,0.0,9.6
2026-03-06,dress,0,1,0.0,6.0
2026-03-06,dress to brasil,0,1,0.0,11.0
2026-03-06,dress to lojas fisicas,0,3,0.0,8.666666666666668
2026-03-06,empresa almeida junior,0,1,0.0,1.0
2026-03-06,empresas de shopping,0,1,0.0,6.0
2026-03-06,estacionamento balneario shopping,0,3,0.0,8.333333333333332
2026-03-06,estacionamento balneário shopping,0,1,0.0,6.0
2026-03-06,estacionamento continente shopping,0,5,0.0,10.8
2026-03-06,estacionamento shopping balneario camboriu,0,1,0.0,4.0
2026-03-06,estacionamento shopping balneário,0,1,0.0,5.0
2026-03-06,faria lima 2277,0,2,0.0,11.0
2026-03-06,farm balneario shopping,0,1,0.0,6.0
2026-03-06,farm balneário camboriú,0,2,0.0,8.0
2026-03-06,faturamento,0,1,0.0,1.0
2026-03-06,fazer passaporte em joinville,0,1,0.0,11.0
2026-03-06,femininos,0,1,0.0,13.0
2026-03-06,flavia alessandra,0,1,0.0,42.0
2026-03-06,forum continente,0,1,0.0,10.0
2026-03-06,fotos de balneario shopping,0,2,0.0,3.0
2026-03-06,franquia anacapri,0,2,0.0,1.5
2026-03-06,franquia brasil cacau,0,2,0.0,16.5
2026-03-06,franquia casa bauducco,0,1,0.0,5.0
2026-03-06,franquia crocs,0,2,0.0,10.0
2026-03-06,franquia da bauducco,0,1,0.0,6.0
2026-03-06,franquia lacoste,0,2,0.0,10.0
2026-03-06,franquia levis,0,1,0.0,9.0
2026-03-06,franquia lilica e tigor,0,3,0.0,8.0
2026-03-06,franquia luiza barcelos,0,1,0.0,10.0
2026-03-06,franquia milon valor,0,2,0.0,11.0
2026-03-06,franquia petite jolie,0,1,0.0,7.0
2026-03-06,franquia quem disse berenice contato,0,2,0.0,12.5
2026-03-06,franquia santa lolla,0,7,0.0,6.142857142857143
2026-03-06,franquia santa lolla valor,0,2,0.0,8.5
2026-03-06,franquia schutz,0,1,0.0,12.0
2026-03-06,franquias havanna,0,1,0.0,28.0
2026-03-06,franquias milon,0,4,0.0,17.75
2026-03-06,franquias mrcheney,0,1,0.0,12.0
2026-03-06,franquias para shopping,0,1,0.0,49.0
2026-03-06,game checklist,0,1,0.0,8.0
2026-03-06,ganhador carro shopping neumarkt blumenau,0,1,0.0,3.0
2026-03-06,garden shopping joinville,0,4,0.0,8.0
2026-03-06,garten shopping,0,26,0.0,7.423076923076923
2026-03-06,garten shopping joinville,0,5,0.0,6.4
2026-03-06,general almeida junior,0,2,0.0,1.0
2026-03-06,girafas,0,1,0.0,3.0
2026-03-06,giraffas joinville,0,2,0.0,7.0
2026-03-06,giraffas onde tem,0,1,0.0,6.0
2026-03-06,giraffas restaurante,0,1,0.0,11.0
2026-03-06,grupo almeida,0,2,0.0,8.0
2026-03-06,grupo almeida junior shopping centers,0,1,0.0,1.0
2026-03-06,grupo shopping,0,1,0.0,20.0
2026-03-06,guga junior shop,0,2,0.0,6.0
2026-03-06,hall shopping,0,1,0.0,9.0
2026-03-06,hope balneario,0,1,0.0,11.0
2026-03-06,hope resort lojas,0,4,0.0,12.25
2026-03-06,hugo boss catarina outlet,0,1,0.0,7.0
2026-03-06,hugo boss outlet catarina,0,1,0.0,9.0
2026-03-06,ibscoitê,0,4,0.0,6.25
2026-03-06,imagens de balneário shopping,0,3,0.0,3.3333333333333335
2026-03-06,imagens de criamigos balneário camboriú,0,1,0.0,3.0
2026-03-06,imagens de nações shopping,0,1,0.0,9.0
2026-03-06,imagens de paris 6 balneario camboriu,0,1,0.0,7.0
2026-03-06,inovation,0,1,0.0,10.0
2026-03-06,isla balneario camboriu,0,1,0.0,9.0
2026-03-06,jaimes almeida junior,0,9,0.0,1.0
2026-03-06,james almeida,0,4,0.0,2.0
2026-03-06,jo malone norteshopping,0,1,0.0,39.0
2026-03-06,joao eustaquio de almeida junior,0,1,0.0,10.0
2026-03-06,joge,0,81,0.0,9.518518518518519
2026-03-06,jogê,0,9,0.0,9.88888888888889
2026-03-06,jogê loja,0,1,0.0,59.0
2026-03-06,jogê outlet,0,1,0.0,13.0
2026-03-06,joinville garten shopping,0,3,0.0,10.666666666666666
2026-03-06,junior anchor store,0,1,0.0,8.0
2026-03-06,kfc em santa catarina,0,2,0.0,1.0
2026-03-06,kopenhagen garten,0,1,0.0,6.0
2026-03-06,levis norte shopping,0,2,0.0,15.0
2026-03-06,lez a lez joinville,0,1,0.0,12.0
2026-03-06,lilica & tigor,0,2,0.0,7.0
2026-03-06,lilica e tigor,0,3,0.0,5.666666666666667
2026-03-06,lilica ripilica e tigor,0,1,0.0,18.0
2026-03-06,lilica ripilica loja fisica,0,1,0.0,10.0
2026-03-06,lilica tigor,0,1,0.0,3.0
2026-03-06,line schutz,0,1,0.0,1.0
2026-03-06,loja altenburg balneário camboriú,0,1,0.0,11.0
2026-03-06,loja artwalk,0,2,0.0,13.5
2026-03-06,loja bb basico,0,1,0.0,12.0
2026-03-06,loja biscoitê,0,1,0.0,8.0
2026-03-06,loja boss,0,2,0.0,8.5
2026-03-06,loja canal,0,2,0.0,9.5
2026-03-06,loja centauro,0,1,0.0,51.0
2026-03-06,loja cia maritima,0,1,0.0,4.0
2026-03-06,loja criamigos,0,1,0.0,4.0
2026-03-06,loja da colcci,0,6,0.0,12.166666666666666
2026-03-06,loja da lilica ripilica,0,1,0.0,11.0
2026-03-06,loja da lilica ripilica no brás,0,1,0.0,6.0
2026-03-06,loja da santa lolla,0,1,0.0,8.0
2026-03-06,loja da vans,0,1,0.0,9.0
2026-03-06,loja hope resort,0,1,0.0,8.0
2026-03-06,loja jogê,0,1,0.0,8.0
2026-03-06,loja lilica,0,1,0.0,8.0
2026-03-06,loja lilica ripilica,0,1,0.0,10.0
2026-03-06,loja luiza barcelos,0,1,0.0,61.0
2026-03-06,loja nações shopping,0,1,0.0,6.0
2026-03-06,loja new balance,0,10,0.0,10.3
2026-03-06,loja new balance bh,0,1,0.0,13.0
2026-03-06,loja new balance shopping,0,3,0.0,11.666666666666666
2026-03-06,loja oceane,0,2,0.0,12.5
2026-03-06,loja oceane curitiba,0,1,0.0,12.0
2026-03-06,loja petite jolie shopping,0,3,0.0,11.333333333333334
2026-03-06,loja que vende melissa,0,1,0.0,15.0
2026-03-06,loja richard,0,1,0.0,4.0
2026-03-06,loja richards,0,1,0.0,13.0
2026-03-06,loja santa lolla shopping,0,5,0.0,5.8
2026-03-06,loja sostiqs,0,1,0.0,6.0
2026-03-06,loja taco,0,1,0.0,7.0
2026-03-06,loja uza,0,1,0.0,13.0
2026-03-06,loja uza shoes,0,3,0.0,19.0
2026-03-06,loja valisere shopping,0,1,0.0,2.0
2026-03-06,loja vans,0,13,0.0,13.615384615384615
2026-03-06,loja vans balneario camboriu,0,6,0.0,6.833333333333333
2026-03-06,loja vans norte shopping,0,2,0.0,10.0
2026-03-06,lojas balneario shopping,0,3,0.0,9.333333333333334
2026-03-06,lojas bc shopping,0,2,0.0,11.0
2026-03-06,lojas canal concept,0,3,0.0,12.0
2026-03-06,lojas continente park shopping,0,1,0.0,8.0
2026-03-06,lojas continente shopping,0,1,0.0,4.0
2026-03-06,lojas do nações shopping,0,1,0.0,7.0
2026-03-06,lojas do shopping balneário camboriú,0,1,0.0,1.0
2026-03-06,lojas do shopping de balneário camboriú,0,1,0.0,12.0
2026-03-06,lojas do shopping neumarkt,0,3,0.0,56.0
2026-03-06,lojas em balneário camboriú,0,1,0.0,11.0
2026-03-06,lojas forum shopping,0,2,0.0,10.0
2026-03-06,lojas lilica ripilica,0,1,0.0,6.0
2026-03-06,lojas loungerie,0,1,0.0,89.0
2026-03-06,lojas melissas,0,1,0.0,32.0
2026-03-06,lojas naçoes shopping,0,1,0.0,12.0
2026-03-06,lojas nações shopping criciuma,0,2,0.0,5.5
2026-03-06,lojas neumarkt,0,1,0.0,3.0
2026-03-06,lojas neumarkt blumenau,0,1,0.0,8.0
2026-03-06,lojas new balance,0,1,0.0,6.0
2026-03-06,lojas no nações shopping criciúma,0,1,0.0,7.0
2026-03-06,lojas no shopping balneário camboriú,0,1,0.0,11.0
2026-03-06,lojas oceane,0,1,0.0,5.0
2026-03-06,lojas santa lolla,0,4,0.0,7.25
2026-03-06,lojas shopping balneario,0,1,0.0,10.0
2026-03-06,lojas shopping balneário camboriú,0,1,0.0,11.0
2026-03-06,lojas shopping continente,0,1,0.0,18.0
2026-03-06,lojas shopping nações criciuma,0,2,0.0,6.5
2026-03-06,lojas shopping neumarkt,0,2,0.0,7.5
2026-03-06,lojas shopping neumarkt blumenau,0,2,0.0,1.5
2026-03-06,lojas taco,0,1,0.0,7.0
2026-03-06,lojas uza shoes,0,2,0.0,20.5
2026-03-06,lojas vans,0,3,0.0,5.666666666666667
2026-03-06,luiza barcelos balneario camboriu,0,1,0.0,9.0
2026-03-06,luiza barcelos franquia,0,1,0.0,7.0
2026-03-06,maior empresa de shopping,0,2,0.0,14.5
2026-03-06,maior shopping de balneário camboriú,0,3,0.0,5.0
2026-03-06,maior shopping de blumenau,0,2,0.0,6.0
2026-03-06,maior shopping de criciúma,0,1,0.0,1.0
2026-03-06,maior shopping de florianópolis,0,2,0.0,2.0
2026-03-06,maior shopping de joinville,0,1,0.0,7.0
2026-03-06,maior shopping de sc,0,2,0.0,1.0
2026-03-06,marca canal,0,1,0.0,6.0
2026-03-06,marca de roupa richards,0,2,0.0,5.0
2026-03-06,marca forum,0,3,0.0,6.666666666666667
2026-03-06,marca petite jolie,0,3,0.0,3.3333333333333335
2026-03-06,marca santa lolla,0,3,0.0,4.666666666666666
2026-03-06,marca schutz,0,2,0.0,1.0
2026-03-06,marca zapalla,0,1,0.0,11.0
2026-03-06,marcas brasileiras de sapatos,0,1,0.0,1.0
2026-03-06,marcas de sandálias brasileiras,0,1,0.0,1.0
2026-03-06,marcas de sapato brasileiras,0,1,0.0,1.0
2026-03-06,marcas de sapato de luxo brasileira,0,5,0.0,1.0
2026-03-06,marcas de sapatos femininos brasileiras,0,1,0.0,2.0
2026-03-06,maria schutz,0,1,0.0,1.0
2026-03-06,me nota way,0,2,0.0,6.5
2026-03-06,melhor shopping de blumenau,0,3,0.0,11.0
2026-03-06,melhor shopping de criciúma,0,1,0.0,9.0
2026-03-06,melhores programas de bem-estar corporativo com acesso a academias brasil,0,1,0.0,6.0
2026-03-06,milon outlet,0,5,0.0,11.0
2026-03-06,moda continente,0,1,0.0,10.0
2026-03-06,modelo carol trentini,0,1,0.0,14.0
2026-03-06,montana grill,0,15,0.0,8.4
2026-03-06,montanha grill,0,4,0.0,6.5
2026-03-06,nachomen,0,7,0.0,9.142857142857142
2026-03-06,nacoes,0,8,0.0,11.0
2026-03-06,nacoes shopping,0,7,0.0,6.0
2026-03-06,nacoes shopping criciuma,0,2,0.0,5.5
2026-03-06,narbona continente shopping,0,3,0.0,10.333333333333334
2026-03-06,nascoes,0,1,0.0,11.0
2026-03-06,naçoes,0,1,0.0,7.0
2026-03-06,naçoes shopping,0,1,0.0,4.0
