date,query,device,cliques,impressoes,ctr,posicao
2026-03-03,almeida junior ri,DESKTOP,3,7,0.42857142857142855,1.0
2026-03-03,almeida junior trabalhe conosco,MOBILE,3,8,0.375,2.625
2026-03-04,almeida junior,MOBILE,3,58,0.05172413793103448,5.120689655172414
2026-03-08,ajfans,MOBILE,3,11,0.2727272727272727,2.090909090909091
2026-03-08,grupo almeida junior,MOBILE,3,4,0.75,1.0
2026-03-09,almeida junior ri,DESKTOP,3,3,1.0,1.0
2026-03-09,almeida junior shopping centers,DESKTOP,3,6,0.5,1.0
2026-03-09,grupo almeida junior,DESKTOP,3,5,0.6,1.0
2026-03-10,almeida junior,MOBILE,3,35,0.08571428571428572,5.485714285714286
2025-12-13,aj fans,MOBILE,2,5,0.4,1.0
2025-12-13,almeida junior,DESKTOP,2,20,0.1,15.8
2025-12-13,grupo almeida junior,MOBILE,2,2,1.0,1.0
2025-12-13,jaimes almeida junior,MOBILE,2,3,0.6666666666666666,1.0
2025-12-14,camila angeloni de almeida ferreira,MOBILE,2,3,0.6666666666666666,1.0
2025-12-14,cotton on joinville,MOBILE,2,18,0.1111111111111111,6.111111111111111
2025-12-14,shopping neumarkt,MOBILE,2,170,0.011764705882352941,5.982352941176471
2025-12-14,shoppings almeida junior,MOBILE,2,2,1.0,1.0
2025-12-15,almeida jr shopping,MOBILE,2,4,0.5,1.0
2025-12-15,almeida junior ri,DESKTOP,2,2,1.0,1.0
2025-12-15,cotton on joinville,MOBILE,2,22,0.09090909090909091,5.181818181818182
2025-12-15,grupo almeida junior,DESKTOP,2,3,0.6666666666666666,1.0
2025-12-15,grupo almeida junior,MOBILE,2,4,0.5,1.0
2025-12-15,shopping almeida junior,DESKTOP,2,3,0.6666666666666666,1.0
2025-12-16,almeida junior vagas,DESKTOP,2,2,1.0,1.0
2025-12-17,almeida junior trabalhe conosco,MOBILE,2,2,1.0,1.0
2025-12-17,empresa almeida junior,MOBILE,2,2,1.0,1.0
2025-12-17,grupo almeida junior,DESKTOP,2,4,0.5,1.0
2025-12-17,grupo almeida junior,MOBILE,2,4,0.5,1.0
2025-12-17,jaimes almeida junior,MOBILE,2,2,1.0,1.0
2025-12-18,almeida junior,MOBILE,2,33,0.06060606060606061,4.484848484848484
2025-12-19,almeida junior shopping,DESKTOP,2,6,0.3333333333333333,1.0
2025-12-19,almeida junior shopping centers,DESKTOP,2,7,0.2857142857142857,1.0
2025-12-19,shopping almeida junior,MOBILE,2,4,0.5,1.0
2025-12-20,aj fans,DESKTOP,2,4,0.5,1.5
2025-12-20,almeida jr,MOBILE,2,3,0.6666666666666666,1.3333333333333333
2025-12-20,almeida junior,DESKTOP,2,12,0.16666666666666666,3.4166666666666665
2025-12-21,jaj brasil investimentos e participacoes ltda,MOBILE,2,11,0.18181818181818182,6.454545454545454
2025-12-22,almeida jr,DESKTOP,2,2,1.0,1.5
2025-12-22,app ajfans,MOBILE,2,7,0.2857142857142857,2.0
2025-12-23,aj fans,DESKTOP,2,3,0.6666666666666666,1.0
2025-12-23,almeida junior,MOBILE,2,20,0.1,3.95
2025-12-23,almeida junior shopping,DESKTOP,2,3,0.6666666666666666,1.0
2025-12-23,app ajfans,MOBILE,2,10,0.2,2.0
2025-12-23,giraffas blumenau,DESKTOP,2,3,0.6666666666666666,2.0
2025-12-24,aj fans,MOBILE,2,7,0.2857142857142857,1.2857142857142856
2025-12-24,shopping almeida junior,MOBILE,2,6,0.3333333333333333,1.1666666666666667
2025-12-26,grupo almeida junior,MOBILE,2,7,0.2857142857142857,1.0
2025-12-26,shoppings almeida junior,MOBILE,2,2,1.0,1.0
2025-12-27,almeida junior,MOBILE,2,49,0.04081632653061224,4.530612244897959
2025-12-27,grupo almeida junior,DESKTOP,2,2,1.0,1.0
2025-12-27,jaimes almeida junior,MOBILE,2,12,0.16666666666666666,1.0
2025-12-27,shopping almeida junior,MOBILE,2,4,0.5,1.0
2025-12-28,grupo almeida junior,MOBILE,2,2,1.0,1.0
2025-12-28,shoppings almeida junior,MOBILE,2,3,0.6666666666666666,1.0
2025-12-28,vagas almeida junior,MOBILE,2,3,0.6666666666666666,2.666666666666667
2025-12-30,almeida jr,MOBILE,2,5,0.4,4.4
2025-12-31,aj fans,MOBILE,2,7,0.2857142857142857,1.1428571428571428
2025-12-31,ajfans,DESKTOP,2,2,1.0,1.5
2025-12-31,almeida junior,MOBILE,2,28,0.07142857142857142,4.142857142857142
2025-12-31,shoppings almeida junior,MOBILE,2,2,1.0,1.0
2026-01-01,aj fans,DESKTOP,2,2,1.0,1.0
2026-01-01,ajfan,MOBILE,2,2,1.0,1.0
2026-01-01,ajfans,DESKTOP,2,2,1.0,1.0
2026-01-01,almeida junior shopping centers,MOBILE,2,2,1.0,1.0
2026-01-01,almeida junior shoppings,MOBILE,2,3,0.6666666666666666,1.0
2026-01-02,ajfans,DESKTOP,2,2,1.0,1.0
2026-01-02,almeida junior shopping centers,DESKTOP,2,3,0.6666666666666666,1.0
2026-01-02,bemall,DESKTOP,2,7,0.2857142857142857,3.2857142857142856
2026-01-02,continente shopping,MOBILE,2,322,0.006211180124223602,6.704968944099379
2026-01-03,almeida junior,DESKTOP,2,8,0.25,3.875
2026-01-03,grupo almeida junior,MOBILE,2,4,0.5,1.0
2026-01-03,shopping almeida junior,MOBILE,2,3,0.6666666666666666,1.0
2026-01-04,aj fans,MOBILE,2,5,0.4,1.2
2026-01-04,ajfans,DESKTOP,2,3,0.6666666666666666,1.0
2026-01-04,ajfans app,MOBILE,2,7,0.2857142857142857,2.142857142857143
2026-01-04,almeida junior,MOBILE,2,39,0.05128205128205128,5.743589743589744
2026-01-04,almeida junior shopping centers,MOBILE,2,2,1.0,1.0
2026-01-04,grupo almeida junior,DESKTOP,2,2,1.0,1.0
2026-01-04,nacoes shopping,MOBILE,2,201,0.009950248756218905,6.36318407960199
2026-01-04,shoppings almeida junior,MOBILE,2,5,0.4,1.0
2026-01-05,ajfans app,DESKTOP,2,2,1.0,2.0
2026-01-05,grupo almeida junior,DESKTOP,2,2,1.0,1.0
2026-01-06,aj fans,MOBILE,2,5,0.4,1.6
2026-01-06,almeida junior shopping,DESKTOP,2,3,0.6666666666666666,1.0
2026-01-06,almeida junior vagas,DESKTOP,2,3,0.6666666666666666,1.0
2026-01-06,bemall,DESKTOP,2,8,0.25,3.375
2026-01-06,grupo almeida junior,DESKTOP,2,2,1.0,1.0
2026-01-07,aj fans,DESKTOP,2,2,1.0,2.0
2026-01-07,ajfans,MOBILE,2,8,0.25,2.0
2026-01-07,almeida junior shopping,MOBILE,2,5,0.4,1.0
2026-01-07,bemall,DESKTOP,2,4,0.5,3.0
2026-01-07,continente shopping,MOBILE,2,122,0.01639344262295082,6.352459016393443
2026-01-07,grupo almeida junior,DESKTOP,2,2,1.0,1.0
2026-01-07,nacoes shopping,MOBILE,2,104,0.019230769230769232,6.730769230769231
2026-01-07,shopping almeida junior,DESKTOP,2,2,1.0,1.0
2026-01-08,almeida junior shopping centers,DESKTOP,2,2,1.0,1.0
2026-01-08,almeida junior shoppings,DESKTOP,2,2,1.0,1.0
2026-01-08,almeida junior shoppings,MOBILE,2,3,0.6666666666666666,1.0
2026-01-08,almeida junior trabalhe conosco,DESKTOP,2,2,1.0,2.0
2026-01-08,grupo almeida junior,DESKTOP,2,2,1.0,1.0
2026-01-08,grupo almeida junior,MOBILE,2,5,0.4,1.0
2026-01-08,jaimes almeida junior,DESKTOP,2,3,0.6666666666666666,1.0
2026-01-08,shopping almeida junior,MOBILE,2,5,0.4,1.0
2026-01-08,vagas almeida junior,MOBILE,2,2,1.0,2.5
2026-01-09,ajfans,MOBILE,2,14,0.14285714285714285,2.0
2026-01-09,ajfans app,MOBILE,2,10,0.2,2.0
2026-01-09,almeida junior ri,DESKTOP,2,3,0.6666666666666666,1.0
2026-01-09,almeida junior shopping centers,MOBILE,2,2,1.0,1.0
2026-01-09,almeida junior trabalhe conosco,MOBILE,2,3,0.6666666666666666,1.0
2026-01-09,continente shopping,MOBILE,2,118,0.01694915254237288,6.0
2026-01-09,grupo almeida junior,MOBILE,2,3,0.6666666666666666,1.0
2026-01-10,aj fans,DESKTOP,2,2,1.0,2.0
2026-01-10,ajfans app,MOBILE,2,18,0.1111111111111111,2.166666666666667
2026-01-10,almeida junior,DESKTOP,2,7,0.2857142857142857,2.142857142857143
2026-01-10,almeida junior shopping,DESKTOP,2,2,1.0,1.0
2026-01-10,almeida junior trabalhe conosco,MOBILE,2,2,1.0,1.0
2026-01-11,ajfans,DESKTOP,2,5,0.4,1.8
2026-01-11,ajfans app,MOBILE,2,18,0.1111111111111111,2.166666666666667
2026-01-11,almeida junior,DESKTOP,2,11,0.18181818181818182,3.4545454545454546
2026-01-11,almeida junior trabalhe conosco,MOBILE,2,3,0.6666666666666666,1.0
2026-01-11,bemall login,DESKTOP,2,4,0.5,3.5
2026-01-12,aj fans,MOBILE,2,5,0.4,1.6
2026-01-12,almeida junior shopping centers,MOBILE,2,4,0.5,1.0
2026-01-12,grupo almeida junior,MOBILE,2,5,0.4,1.0
2026-01-12,sorteio almeida junior,DESKTOP,2,5,0.4,2.0
2026-01-12,sorteio almeida junior,MOBILE,2,8,0.25,1.75
2026-01-13,aj fans,DESKTOP,2,3,0.6666666666666666,2.666666666666667
2026-01-13,aj fans,MOBILE,2,3,0.6666666666666666,1.0
2026-01-13,ajfans,DESKTOP,2,5,0.4,2.2
2026-01-13,almeida junior trabalhe conosco,MOBILE,2,4,0.5,1.75
2026-01-14,ajfans,DESKTOP,2,5,0.4,1.0
2026-01-14,ajfans sorteio,MOBILE,2,8,0.25,1.0
2026-01-14,almeida junior ri,DESKTOP,2,2,1.0,1.0
2026-01-14,almeida junior trabalhe conosco,MOBILE,2,10,0.2,2.0
2026-01-14,shopping almeida junior,MOBILE,2,6,0.3333333333333333,1.0
2026-01-15,ajfans,MOBILE,2,5,0.4,1.8
2026-01-15,ajfans sorteio,MOBILE,2,3,0.6666666666666666,1.0
2026-01-15,almeida junior ri,DESKTOP,2,2,1.0,1.0
2026-01-15,almeida junior shopping,DESKTOP,2,4,0.5,1.25
2026-01-15,grupo almeida junior,MOBILE,2,3,0.6666666666666666,1.0
2026-01-15,sorteio shopping almeida junior,DESKTOP,2,3,0.6666666666666666,2.0
2026-01-15,sorteio shopping almeida junior,MOBILE,2,6,0.3333333333333333,1.1666666666666667
2026-01-16,aj fans,MOBILE,2,4,0.5,1.0
2026-01-16,ajfans app,MOBILE,2,6,0.3333333333333333,2.0
2026-01-16,ajfans sorteio,MOBILE,2,5,0.4,1.4
2026-01-16,shopping almeida junior,MOBILE,2,5,0.4,1.0
2026-01-16,sorteio shopping neumarkt,MOBILE,2,18,0.1111111111111111,6.111111111111111
2026-01-17,shopping almeida junior,MOBILE,2,2,1.0,1.0
2026-01-18,aj fans,MOBILE,2,3,0.6666666666666666,1.0
2026-01-18,almeida junior,DESKTOP,2,8,0.25,1.75
2026-01-18,almeida junior shopping centers,MOBILE,2,2,1.0,1.0
2026-01-19,aj fans,DESKTOP,2,4,0.5,8.0
2026-01-19,aj fans,MOBILE,2,10,0.2,1.0
2026-01-19,almeida junior,DESKTOP,2,27,0.07407407407407407,3.111111111111111
2026-01-19,almeida junior trabalhe conosco,MOBILE,2,2,1.0,1.0
2026-01-20,almeida junior shopping,DESKTOP,2,3,0.6666666666666666,1.0
2026-01-20,bemall almeida junior,DESKTOP,2,3,0.6666666666666666,1.0
2026-01-20,shoppings almeida junior,MOBILE,2,2,1.0,1.0
2026-01-21,almeida junior ri,MOBILE,2,2,1.0,1.0
2026-01-21,almeida junior trabalhe conosco,MOBILE,2,2,1.0,1.5
2026-01-21,continente shopping,DESKTOP,2,71,0.028169014084507043,5.859154929577465
2026-01-21,grupo almeida junior,MOBILE,2,2,1.0,1.0
2026-01-21,shopping almeida junior,DESKTOP,2,2,1.0,1.0
2026-01-21,shoppings almeida junior,MOBILE,2,2,1.0,1.0
2026-01-22,almeida jr,DESKTOP,2,2,1.0,1.5
2026-01-22,almeida junior shopping,MOBILE,2,5,0.4,1.0
2026-01-23,almeida junior shopping,DESKTOP,2,3,0.6666666666666666,1.0
2026-01-23,almeida junior trabalhe conosco,MOBILE,2,3,0.6666666666666666,1.0
2026-01-24,almeida junior,MOBILE,2,94,0.02127659574468085,5.468085106382978
2026-01-24,almeida junior shoppings,MOBILE,2,2,1.0,1.0
2026-01-24,shoppings almeida junior,MOBILE,2,2,1.0,1.0
2026-01-25,almeida junior,DESKTOP,2,14,0.14285714285714285,4.071428571428571
2026-01-26,ajfans,DESKTOP,2,5,0.4,1.0
2026-01-26,ajfans,MOBILE,2,4,0.5,1.0
2026-01-26,almeida junior,MOBILE,2,27,0.07407407407407407,4.555555555555555
2026-01-26,almeida junior ri,DESKTOP,2,4,0.5,1.0
2026-01-26,almeida junior vagas,MOBILE,2,5,0.4,1.2
2026-01-26,bemall,DESKTOP,2,7,0.2857142857142857,4.285714285714286
2026-01-27,ajfans,DESKTOP,2,4,0.5,1.0
2026-01-27,almeida junior shoppings,MOBILE,2,2,1.0,1.0
2026-01-27,bemall,DESKTOP,2,4,0.5,5.0
2026-01-27,policia federal nacoes shopping,MOBILE,2,16,0.125,11.9375
2026-01-28,almeida junior shopping centers,DESKTOP,2,5,0.4,1.0
2026-01-28,bemall almeida junior,DESKTOP,2,2,1.0,1.5
2026-01-28,grupo almeida junior,MOBILE,2,4,0.5,1.0
2026-01-29,almeida junior shopping,MOBILE,2,14,0.14285714285714285,1.0
2026-01-29,almeida junior shoppings,MOBILE,2,2,1.0,1.0
2026-01-29,shopping almeida junior,MOBILE,2,2,1.0,1.0
2026-01-30,ajfans,DESKTOP,2,2,1.0,2.0
2026-01-30,almeidajunior,DESKTOP,2,5,0.4,1.0
2026-01-30,empresa almeida junior,DESKTOP,2,3,0.6666666666666666,1.0
2026-01-31,aj fans,MOBILE,2,4,0.5,1.0
2026-01-31,almeida junior,DESKTOP,2,17,0.11764705882352941,3.0588235294117645
2026-01-31,almeida junior shopping centers,MOBILE,2,2,1.0,1.0
2026-01-31,grupo almeida junior,MOBILE,2,2,1.0,1.0
2026-02-01,almeida junior,DESKTOP,2,7,0.2857142857142857,3.0
2026-02-01,almeida junior,MOBILE,2,41,0.04878048780487805,4.804878048780488
2026-02-02,ajfans,DESKTOP,2,3,0.6666666666666666,2.0
2026-02-02,almeida junior shopping,DESKTOP,2,6,0.3333333333333333,1.0
2026-02-02,almeida junior shopping centers,MOBILE,2,5,0.4,1.0
2026-02-02,almeida junior trabalhe conosco,MOBILE,2,3,0.6666666666666666,1.6666666666666665
2026-02-02,shoppings almeida junior,DESKTOP,2,2,1.0,1.0
2026-02-03,almeida junior shopping centers,MOBILE,2,2,1.0,1.0
2026-02-03,almeida junior shoppings,DESKTOP,2,4,0.5,1.0
2026-02-03,almeida junior trabalhe conosco,MOBILE,2,2,1.0,2.0
2026-02-03,grupo almeida junior,DESKTOP,2,7,0.2857142857142857,10.142857142857142
2026-02-03,jaimes almeida junior,DESKTOP,2,6,0.3333333333333333,1.0
2026-02-03,shopping almeida junior,DESKTOP,2,2,1.0,1.0
2026-02-04,grupo almeida junior,MOBILE,2,2,1.0,1.0
2026-02-05,ajfans,DESKTOP,2,2,1.0,2.0
2026-02-05,almeida junior,MOBILE,2,40,0.05,4.95
2026-02-05,almeida junior ri,DESKTOP,2,2,1.0,1.0
2026-02-05,almeida junior shoppings,DESKTOP,2,2,1.0,1.0
2026-02-05,almeida junior vagas,MOBILE,2,2,1.0,1.0
2026-02-05,bemall login,MOBILE,2,3,0.6666666666666666,3.3333333333333335
2026-02-06,almeida junior ri,DESKTOP,2,2,1.0,1.0
2026-02-06,almeidajunior,MOBILE,2,3,0.6666666666666666,2.0
2026-02-06,grupo almeida junior,DESKTOP,2,5,0.4,1.0
2026-02-06,grupo almeida junior,MOBILE,2,4,0.5,1.0
2026-02-07,grupo almeida junior,MOBILE,2,3,0.6666666666666666,1.0
2026-02-08,bemall almeida junior,DESKTOP,2,2,1.0,1.0
2026-02-08,jaimes almeida junior,MOBILE,2,4,0.5,1.0
2026-02-08,shopping almeida junior,MOBILE,2,4,0.5,1.0
2026-02-09,ajfans,DESKTOP,2,6,0.3333333333333333,2.0
2026-02-09,ajfans,MOBILE,2,3,0.6666666666666666,1.0
2026-02-09,almeida junior shopping centers,DESKTOP,2,4,0.5,1.0
2026-02-09,almeida junior trabalhe conosco,MOBILE,2,2,1.0,1.0
2026-02-10,ajfans,DESKTOP,2,5,0.4,1.4
2026-02-10,ajfans,MOBILE,2,8,0.25,1.875
2026-02-10,almeida junior shopping centers,MOBILE,2,3,0.6666666666666666,1.0
2026-02-10,almeida junior shoppings,DESKTOP,2,2,1.0,1.0
2026-02-10,almeidajunior,MOBILE,2,2,1.0,3.0
2026-02-11,ajfans,MOBILE,2,3,0.6666666666666666,1.3333333333333333
2026-02-11,almeida junior,MOBILE,2,41,0.04878048780487805,4.853658536585366
2026-02-11,almeida junior shoppings,MOBILE,2,6,0.3333333333333333,1.0
2026-02-11,grupo almeida junior,DESKTOP,2,2,1.0,1.0
2026-02-11,grupo almeida junior,MOBILE,2,5,0.4,1.0
2026-02-11,shoppings almeida junior,DESKTOP,2,2,1.0,1.0
2026-02-12,almeida junior shopping centers,MOBILE,2,4,0.5,1.0
2026-02-12,bemall almeida junior,MOBILE,2,2,1.0,1.0
2026-02-12,shoppings almeida junior,DESKTOP,2,5,0.4,7.8
2026-02-13,almeida junior shopping,MOBILE,2,4,0.5,1.0
2026-02-13,almeida junior vagas,MOBILE,2,3,0.6666666666666666,1.0
2026-02-13,grupo almeida junior,DESKTOP,2,5,0.4,1.0
2026-02-14,almeida junior shopping centers,MOBILE,2,2,1.0,1.0
2026-02-14,grupo almeida junior,DESKTOP,2,2,1.0,1.0
2026-02-14,grupo almeida junior,MOBILE,2,4,0.5,1.25
2026-02-15,ajplace,MOBILE,2,2,1.0,1.0
2026-02-15,shopping almeida junior,MOBILE,2,4,0.5,1.0
2026-02-16,almeida junior,MOBILE,2,32,0.0625,5.125
2026-02-16,bemall almeida junior,MOBILE,2,6,0.3333333333333333,1.0
2026-02-16,grupo almeida junior,MOBILE,2,2,1.0,1.0
2026-02-16,shopping almeida junior,MOBILE,2,3,0.6666666666666666,1.3333333333333333
2026-02-17,almeida junior,DESKTOP,2,10,0.2,3.4
2026-02-17,almeida junior shopping,DESKTOP,2,4,0.5,1.0
2026-02-17,grupo almeida junior,DESKTOP,2,3,0.6666666666666666,1.0
2026-02-18,almeida junior,DESKTOP,2,21,0.09523809523809523,3.380952380952381
2026-02-18,almeida junior,MOBILE,2,33,0.06060606060606061,4.3939393939393945
2026-02-18,almeida junior ri,DESKTOP,2,2,1.0,1.0
2026-02-19,almeida jr shopping,MOBILE,2,2,1.0,1.0
2026-02-19,almeida junior,MOBILE,2,45,0.044444444444444446,5.288888888888889
2026-02-19,almeida junior shopping,DESKTOP,2,6,0.3333333333333333,1.0
2026-02-19,almeida junior shopping,MOBILE,2,11,0.18181818181818182,1.0
2026-02-19,almeida junior shopping centers,DESKTOP,2,3,0.6666666666666666,1.0
2026-02-19,almeida junior shopping centers,MOBILE,2,2,1.0,1.0
2026-02-19,grupo almeida junior,MOBILE,2,2,1.0,1.0
2026-02-19,jaimes almeida junior,DESKTOP,2,3,0.6666666666666666,1.6666666666666665
2026-02-20,aj fans,MOBILE,2,7,0.2857142857142857,1.0
2026-02-20,bemall login,DESKTOP,2,6,0.3333333333333333,3.1666666666666665
2026-02-20,grupo almeida junior,MOBILE,2,4,0.5,1.0
2026-02-21,ajfans,DESKTOP,2,2,1.0,2.0
2026-02-21,ajfans,MOBILE,2,5,0.4,2.6
2026-02-21,almeida junior shopping centers,DESKTOP,2,3,0.6666666666666666,1.0
2026-02-21,grupo almeida junior,MOBILE,2,2,1.0,1.0
2026-02-21,jaimes almeida junior,MOBILE,2,5,0.4,1.2
2026-02-22,almeida junior,MOBILE,2,22,0.09090909090909091,5.863636363636363
2026-02-22,grupo almeida junior,DESKTOP,2,2,1.0,1.0
2026-02-23,aj fans,DESKTOP,2,2,1.0,1.0
2026-02-23,aj fans,MOBILE,2,2,1.0,1.0
2026-02-23,ajfans,MOBILE,2,2,1.0,1.0
2026-02-23,app ajfans,MOBILE,2,3,0.6666666666666666,2.666666666666667
2026-02-23,bemall almeida junior,DESKTOP,2,3,0.6666666666666666,1.0
2026-02-23,grupo almeida junior,DESKTOP,2,3,0.6666666666666666,1.0
2026-02-24,aj fans,DESKTOP,2,2,1.0,2.0
2026-02-24,ajfans,MOBILE,2,3,0.6666666666666666,1.6666666666666665
2026-02-24,almeida jr,DESKTOP,2,5,0.4,2.6
2026-02-24,almeida junior ri,DESKTOP,2,2,1.0,1.0
2026-02-24,almeida junior shopping,DESKTOP,2,4,0.5,1.0
2026-02-24,grupo almeida,DESKTOP,2,4,0.5,4.75
2026-02-25,almeida jr,MOBILE,2,7,0.2857142857142857,5.428571428571429
2026-02-25,almeida junior,MOBILE,2,34,0.058823529411764705,4.647058823529411
2026-02-25,almeida junior ri,DESKTOP,2,3,0.6666666666666666,1.0
2026-02-25,grupo almeida junior,DESKTOP,2,2,1.0,1.0
2026-02-26,almeida junior empresa,DESKTOP,2,2,1.0,1.0
2026-02-26,almeida junior ri,DESKTOP,2,5,0.4,1.0
2026-02-26,almeida junior shopping,DESKTOP,2,3,0.6666666666666666,1.0
2026-02-26,almeidajunior,DESKTOP,2,2,1.0,1.5
2026-02-26,shoppings almeida junior,MOBILE,2,2,1.0,1.0
2026-02-27,almeida junior shoppings,DESKTOP,2,3,0.6666666666666666,1.0
2026-02-27,unidade de polícia de imigração - pep garten shopping fotos,MOBILE,2,7,0.2857142857142857,4.0
2026-02-28,grupo almeida junior,DESKTOP,2,3,0.6666666666666666,1.0
2026-02-28,jaimes almeida junior,MOBILE,2,3,0.6666666666666666,1.0
2026-02-28,shopping almeida junior,MOBILE,2,5,0.4,1.0
2026-03-02,bemall,DESKTOP,2,7,0.2857142857142857,3.2857142857142856
2026-03-02,jaj brasil investimentos e participacoes ltda,DESKTOP,2,2,1.0,3.5
2026-03-02,shoppings almeida junior,MOBILE,2,2,1.0,1.0
2026-03-03,aj fans,MOBILE,2,2,1.0,1.0
2026-03-03,almeida junior shopping,MOBILE,2,6,0.3333333333333333,1.5
2026-03-03,almeida junior shopping centers,DESKTOP,2,3,0.6666666666666666,1.0
2026-03-03,grupo almeida junior,DESKTOP,2,2,1.0,1.0
2026-03-03,grupo almeida junior,MOBILE,2,2,1.0,1.0
2026-03-04,almeida junior ri,DESKTOP,2,2,1.0,1.0
2026-03-05,app ajfans,DESKTOP,2,2,1.0,3.0
2026-03-06,almeida junior shopping,DESKTOP,2,4,0.5,1.0
2026-03-06,grupo almeida junior,DESKTOP,2,4,0.5,1.0
2026-03-07,ajfans,MOBILE,2,4,0.5,2.0
2026-03-07,almeida junior,MOBILE,2,30,0.06666666666666667,4.966666666666667
2026-03-07,almeida junior shopping centers,MOBILE,2,3,0.6666666666666666,1.0
2026-03-07,almeida junior shoppings,MOBILE,2,2,1.0,1.0
2026-03-08,grupo almeida junior,DESKTOP,2,4,0.5,1.0
2026-03-08,shoppings almeida junior,MOBILE,2,2,1.0,1.0
2026-03-09,ajfans,MOBILE,2,4,0.5,5.25
2026-03-09,santa lolla balneario camboriu,MOBILE,2,2,1.0,4.5
2026-03-09,shopping almeida junior,MOBILE,2,4,0.5,1.5
2026-03-10,almeida jr,DESKTOP,2,5,0.4,3.2
2026-03-10,almeida junior shopping centers,DESKTOP,2,12,0.16666666666666666,17.916666666666668
2026-03-10,qual o maior shopping de santa catarina,DESKTOP,2,3,0.6666666666666666,1.0
2026-03-10,shopping almeida junior,MOBILE,2,4,0.5,1.5
2025-12-13,ajfan,DESKTOP,1,1,1.0,1.0
2025-12-13,almeida junior empresa,DESKTOP,1,1,1.0,1.0
2025-12-13,almeida junior empresa,MOBILE,1,3,0.3333333333333333,1.0
2025-12-13,almeida junior ri,DESKTOP,1,1,1.0,1.0
2025-12-13,almeida junior shopping centers,DESKTOP,1,2,0.5,1.0
2025-12-13,almeida junior shoppings,MOBILE,1,2,0.5,1.0
2025-12-13,bar do alemão blumenau,MOBILE,1,2,0.5,4.0
2025-12-13,bemall,MOBILE,1,1,1.0,2.0
2025-12-13,continente shopping,MOBILE,1,269,0.0037174721189591076,7.520446096654275
2025-12-13,empresa almeida junior,MOBILE,1,1,1.0,1.0
2025-12-13,garten shopping,MOBILE,1,9,0.1111111111111111,7.888888888888889
2025-12-13,lojas shopping balneario,MOBILE,1,1,1.0,8.0
2025-12-13,shopping almeida junior balneario camboriu,DESKTOP,1,1,1.0,2.0
2025-12-13,shopping garten,DESKTOP,1,8,0.125,6.25
2025-12-13,shopping neumarkt blumenau,MOBILE,1,30,0.03333333333333333,5.233333333333333
2025-12-14,aj fans,DESKTOP,1,2,0.5,1.0
2025-12-14,almeida jr shopping,MOBILE,1,2,0.5,1.0
2025-12-14,almeida junior shopping centers,DESKTOP,1,3,0.3333333333333333,1.0
2025-12-14,almeida junior shopping centers,MOBILE,1,1,1.0,1.0
2025-12-14,bemall,MOBILE,1,1,1.0,2.0
2025-12-14,cotton on garten,MOBILE,1,2,0.5,5.0
2025-12-14,cotton on garten shopping,MOBILE,1,4,0.25,4.0
2025-12-14,jaimes almeida junior,MOBILE,1,4,0.25,1.0
2025-12-14,lojas shopping neumarkt,MOBILE,1,8,0.125,6.875
2025-12-14,nações shopping criciuma,MOBILE,1,20,0.05,5.2
2025-12-14,qual é o maior shopping de blumenau,MOBILE,1,3,0.3333333333333333,1.0
2025-12-14,shopping almeida junior,MOBILE,1,8,0.125,1.125
2025-12-14,shopping nações,MOBILE,1,29,0.034482758620689655,8.10344827586207
2025-12-15,ajfan,MOBILE,1,1,1.0,1.0
2025-12-15,ajfans app,MOBILE,1,9,0.1111111111111111,2.2222222222222223
2025-12-15,almeida junior shopping centers,MOBILE,1,3,0.3333333333333333,1.0
2025-12-15,almeida junior shoppings,DESKTOP,1,1,1.0,1.0
2025-12-15,almeida junior shoppings,MOBILE,1,1,1.0,1.0
2025-12-15,almeida junior vagas,DESKTOP,1,1,1.0,1.0
2025-12-15,almeida junior vagas,MOBILE,1,1,1.0,1.0
2025-12-15,"av. brig. faria lima, 2277",DESKTOP,1,1,1.0,8.0
2025-12-15,cotton on garten shopping,MOBILE,1,4,0.25,4.5
2025-12-15,empresa almeida junior,DESKTOP,1,1,1.0,1.0
